country_code,zip,city,state,stateCode,province,province_code,community,community_code,latitude,longitude
CH,9050,Appenzell Enggenhütten,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Schlatt-Haslen,3104,47.3491,9.3614
CH,9050,Appenzell Schlatt,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Schlatt-Haslen,3104,47.3563,9.4015
CH,9050,Appenzell Steinegg,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Rüte,3103,47.3211,9.4522
CH,9050,Appenzell Meistersrüte,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Appenzell,3101,47.348,9.4364
CH,9050,Appenzell Eggerstanden,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Rüte,3103,47.334,9.4797
CH,9054,Haslen AI,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Schlatt-Haslen,3104,47.3692,9.3788
CH,9057,Schwende,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Schwende,3105,47.2965,9.4345
CH,9057,Wasserauen,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Schwende,3105,47.2644,9.3918
CH,9057,Weissbad,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Rüte,3103,47.2868,9.3818
CH,9058,Brülisau,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Rüte,3103,47.2799,9.4497
CH,9108,Gonten,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Gonten,3102,47.3237,9.3494
CH,9108,Gontenbad,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Gonten,3102,47.3259,9.3707
CH,9108,Jakobsbad,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Gonten,3102,47.3064,9.3299
CH,9413,Oberegg,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Oberegg,3111,47.4165,9.5533
CH,9413,Oberegg,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Oberegg,3111,47.4165,9.5533
CH,9442,Büriswilen,Appenzell Innerrhoden,AI,Appenzell Inner Rhodes,1600,Oberegg,3111,47.4331,9.6025
CH,9063,Stein AR,Appenzell Ausserrhoden,AR,Bezirk Hinterland,1501,Stein (AR),3005,47.3761,9.3417
CH,9064,Hundwil,Appenzell Ausserrhoden,AR,Bezirk Hinterland,1501,Hundwil,3002,47.3517,9.319
CH,9100,Herisau,Appenzell Ausserrhoden,AR,Bezirk Hinterland,1501,Herisau,3001,47.3833,9.2813
CH,9102,Herisau,Appenzell Ausserrhoden,AR,Bezirk Hinterland,1501,Herisau,3001,47.3861,9.2792
CH,9103,Schwellbrunn,Appenzell Ausserrhoden,AR,Bezirk Hinterland,1501,Schwellbrunn,3004,47.3516,9.2362
CH,9104,Waldstatt,Appenzell Ausserrhoden,AR,Bezirk Hinterland,1501,Waldstatt,3007,47.3567,9.2854
CH,9105,Schönengrund,Appenzell Ausserrhoden,AR,Bezirk Hinterland,1501,Schönengrund,3003,47.3254,9.2267
CH,9107,Urnäsch,Appenzell Ausserrhoden,AR,Bezirk Hinterland,1501,Urnäsch,3006,47.2948,9.2779
CH,9112,Schachen b. Herisau,Appenzell Ausserrhoden,AR,Bezirk Hinterland,1501,Herisau,3001,47.3797,9.2366
CH,9037,Speicherschwendi,Appenzell Ausserrhoden,AR,Bezirk Mittelland,1502,Speicher,3023,47.428,9.4383
CH,9042,Speicher,Appenzell Ausserrhoden,AR,Bezirk Mittelland,1502,Speicher,3023,47.4099,9.441
CH,9043,Trogen,Appenzell Ausserrhoden,AR,Bezirk Mittelland,1502,Trogen,3025,47.4003,9.4764
CH,9052,Niederteufen,Appenzell Ausserrhoden,AR,Bezirk Mittelland,1502,Teufen (AR),3024,47.3909,9.362
CH,9053,Teufen AR,Appenzell Ausserrhoden,AR,Bezirk Mittelland,1502,Teufen (AR),3024,47.3928,9.4
CH,9055,Bühler,Appenzell Ausserrhoden,AR,Bezirk Mittelland,1502,Bühler,3021,47.3783,9.4266
CH,9056,Gais,Appenzell Ausserrhoden,AR,Bezirk Mittelland,1502,Gais,3022,47.368,9.4714
CH,9062,Lustmühle,Appenzell Ausserrhoden,AR,Bezirk Mittelland,1502,Teufen (AR),3024,47.3988,9.3542
CH,9035,Grub AR,Appenzell Ausserrhoden,AR,Bezirk Vorderland,1503,Grub (AR),3031,47.4412,9.5017
CH,9038,Rehetobel,Appenzell Ausserrhoden,AR,Bezirk Vorderland,1503,Rehetobel,3034,47.4283,9.4843
CH,9044,Wald AR,Appenzell Ausserrhoden,AR,Bezirk Vorderland,1503,Wald (AR),3036,47.4146,9.5044
CH,9405,Wienacht-Tobel,Appenzell Ausserrhoden,AR,Bezirk Vorderland,1503,Lutzenberg,3033,47.465,9.5362
CH,9410,Heiden,Appenzell Ausserrhoden,AR,Bezirk Vorderland,1503,Heiden,3032,47.4408,9.5349
CH,9411,Schachen b. Reute,Appenzell Ausserrhoden,AR,Bezirk Vorderland,1503,Reute (AR),3035,47.4256,9.5608
CH,9411,Reute AR,Appenzell Ausserrhoden,AR,Bezirk Vorderland,1503,Reute (AR),3035,47.4088,9.5662
CH,9426,Lutzenberg,Appenzell Ausserrhoden,AR,Bezirk Vorderland,1503,Lutzenberg,3033,47.4593,9.5748
CH,9427,Wolfhalden,Appenzell Ausserrhoden,AR,Bezirk Vorderland,1503,Wolfhalden,3038,47.4506,9.5612
CH,9428,Walzenhausen,Appenzell Ausserrhoden,AR,Bezirk Vorderland,1503,Walzenhausen,3037,47.4433,9.5971
CH,2333,La Ferrière,Bern,BE,Jura bernois,241,La Ferrière,435,47.1498,6.9105
CH,2345,Le Cerneux-Veusil,Bern,BE,Jura bernois,241,Saint-Imier,443,47.1791,6.967
CH,2515,Prêles,Bern,BE,Jura bernois,241,Plateau de Diesse,726,47.095,7.1153
CH,2516,Lamboing,Bern,BE,Jura bernois,241,Plateau de Diesse,726,47.1256,7.1575
CH,2517,Diesse,Bern,BE,Jura bernois,241,Plateau de Diesse,726,47.1201,7.118
CH,2518,Nods,Bern,BE,Jura bernois,241,Nods,724,47.1209,7.0746
CH,2520,La Neuveville,Bern,BE,Jura bernois,241,La Neuveville,723,47.0741,7.1023
CH,2534,Orvin,Bern,BE,Jura bernois,241,Orvin,438,47.157,7.2125
CH,2534,Les Prés-d'Orvin,Bern,BE,Jura bernois,241,Orvin,438,47.1555,7.1664
CH,2535,Frinvillier,Bern,BE,Jura bernois,241,Sauge,449,47.1695,7.2544
CH,2536,Plagne,Bern,BE,Jura bernois,241,Sauge,449,47.1905,7.2848
CH,2537,Vauffelin,Bern,BE,Jura bernois,241,Sauge,449,47.1841,7.298
CH,2538,Romont BE,Bern,BE,Jura bernois,241,Romont (BE),442,47.1932,7.3318
CH,2603,Péry,Bern,BE,Jura bernois,241,Péry-La Heutte,450,47.1998,7.2694
CH,2604,La Heutte,Bern,BE,Jura bernois,241,Péry-La Heutte,450,47.1887,7.2178
CH,2605,Sonceboz-Sombeval,Bern,BE,Jura bernois,241,Sonceboz-Sombeval,444,47.1884,7.1806
CH,2606,Corgémont,Bern,BE,Jura bernois,241,Corgémont,431,47.1927,7.1413
CH,2607,Cortébert,Bern,BE,Jura bernois,241,Cortébert,433,47.1893,7.1071
CH,2608,Courtelary,Bern,BE,Jura bernois,241,Courtelary,434,47.1857,7.074
CH,2608,Montagne-de-Courtelary,Bern,BE,Jura bernois,241,Cortébert,433,47.1599,7.0959
CH,2610,Les Pontins,Bern,BE,Jura bernois,241,Saint-Imier,443,47.1308,7.0049
CH,2610,Mont-Soleil,Bern,BE,Jura bernois,241,Saint-Imier,443,47.1529,6.9593
CH,2610,Mont-Crosin,Bern,BE,Jura bernois,241,Cormoret,432,47.1862,7.0307
CH,2610,St-Imier,Bern,BE,Jura bernois,241,Saint-Imier,443,47.1559,6.9933
CH,2612,Cormoret,Bern,BE,Jura bernois,241,Cormoret,432,47.1679,7.0484
CH,2613,Villeret,Bern,BE,Jura bernois,241,Villeret,448,47.1491,7.0309
CH,2615,Sonvilier,Bern,BE,Jura bernois,241,Sonvilier,445,47.1336,6.9619
CH,2615,Montagne-de-Sonvilier,Bern,BE,Jura bernois,241,Sonvilier,445,47.1207,6.9579
CH,2616,Renan BE,Bern,BE,Jura bernois,241,Renan (BE),441,47.1072,6.9012
CH,2710,Tavannes,Bern,BE,Jura bernois,241,Tavannes,713,47.2216,7.1893
CH,2712,Le Fuet,Bern,BE,Jura bernois,241,Saicourt,706,47.2485,7.1751
CH,2713,Bellelay,Bern,BE,Jura bernois,241,Saicourt,706,47.264,7.1637
CH,2715,Monible,Bern,BE,Jura bernois,241,Petit-Val,716,47.2797,7.1994
CH,2715,Châtelat,Bern,BE,Jura bernois,241,Petit-Val,716,47.2683,7.1895
CH,2716,Sornetan,Bern,BE,Jura bernois,241,Petit-Val,716,47.2728,7.2179
CH,2717,Rebévelier,Bern,BE,Jura bernois,241,Rebévelier,715,47.2899,7.1861
CH,2717,Fornet-Dessous,Bern,BE,Jura bernois,241,Petit-Val,716,47.2771,7.1761
CH,2720,La Tanne,Bern,BE,Jura bernois,241,Tavannes,713,47.2137,7.1413
CH,2720,Tramelan,Bern,BE,Jura bernois,241,Tramelan,446,47.23,7.1173
CH,2722,Les Reussilles,Bern,BE,Jura bernois,241,Tramelan,446,47.228,7.0711
CH,2723,Mont-Tramelan,Bern,BE,Jura bernois,241,Mont-Tramelan,437,47.2071,7.0657
CH,2732,Reconvilier,Bern,BE,Jura bernois,241,Reconvilier,703,47.2248,7.2242
CH,2732,Saicourt,Bern,BE,Jura bernois,241,Saicourt,706,47.2462,7.2027
CH,2732,Saules BE,Bern,BE,Jura bernois,241,Saules (BE),707,47.2533,7.2221
CH,2732,Loveresse,Bern,BE,Jura bernois,241,Loveresse,696,47.2408,7.2411
CH,2733,Pontenet,Bern,BE,Jura bernois,241,Valbirse,717,47.2498,7.2542
CH,2735,Bévilard,Bern,BE,Jura bernois,241,Valbirse,717,47.2312,7.2855
CH,2735,Malleray,Bern,BE,Jura bernois,241,Valbirse,717,47.2377,7.2661
CH,2735,Champoz,Bern,BE,Jura bernois,241,Champoz,683,47.2598,7.3107
CH,2735,Malleray-Bévilard,Bern,BE,Jura bernois,241,Valbirse,717,47.2391,7.2714
CH,2736,Sorvilier,Bern,BE,Jura bernois,241,Sorvilier,711,47.2315,7.3076
CH,2738,Court,Bern,BE,Jura bernois,241,Court,690,47.239,7.3609
CH,2740,Moutier,Bern,BE,Jura bernois,241,Moutier,700,47.2778,7.3602
CH,2742,Perrefitte,Bern,BE,Jura bernois,241,Perrefitte,701,47.2774,7.3182
CH,2743,Eschert,Bern,BE,Jura bernois,241,Eschert,692,47.2655,7.4076
CH,2744,Belprahon,Bern,BE,Jura bernois,241,Belprahon,681,47.2905,7.4041
CH,2745,Grandval,Bern,BE,Jura bernois,241,Grandval,694,47.2836,7.428
CH,2746,Crémines,Bern,BE,Jura bernois,241,Crémines,691,47.285,7.4514
CH,2747,Corcelles BE,Bern,BE,Jura bernois,241,Corcelles (BE),687,47.2916,7.4714
CH,2747,Seehof,Bern,BE,Jura bernois,241,Seehof,709,47.3048,7.5253
CH,2748,Souboz,Bern,BE,Jura bernois,241,Petit-Val,716,47.2722,7.2558
CH,2748,Les Ecorcheresses,Bern,BE,Jura bernois,241,Petit-Val,716,47.2836,7.2637
CH,2762,Roches BE,Bern,BE,Jura bernois,241,Roches (BE),704,47.3039,7.3818
CH,2827,Schelten,Bern,BE,Jura bernois,241,Schelten,708,47.3327,7.5531
CH,2500,Biel/Bienne,Bern,BE,Biel/Bienne District,242,Biel/Bienne,371,47.1371,7.2461
CH,2500,Biel/Bienne 4,Bern,BE,Biel/Bienne District,242,Biel/Bienne,371,47.1492,7.2611
CH,2500,Biel/Bienne 6,Bern,BE,Biel/Bienne District,242,Biel/Bienne,371,47.1492,7.2611
CH,2501,Biel/Bienne,Bern,BE,Biel/Bienne District,242,Biel/Bienne,371,47.1371,7.2461
CH,2502,Biel/Bienne,Bern,BE,Biel/Bienne District,242,Biel/Bienne,371,47.1489,7.2473
CH,2503,Biel/Bienne,Bern,BE,Biel/Bienne District,242,Biel/Bienne,371,47.1324,7.2551
CH,2504,Biel/Bienne,Bern,BE,Biel/Bienne District,242,Biel/Bienne,371,47.1574,7.2809
CH,2505,Biel/Bienne,Bern,BE,Biel/Bienne District,242,Biel/Bienne,371,47.1338,7.2171
CH,2512,Tüscherz-Alfermée,Bern,BE,Biel/Bienne District,242,Twann-Tüscherz,756,47.1217,7.1964
CH,2513,Twann,Bern,BE,Biel/Bienne District,242,Twann-Tüscherz,756,47.1053,7.1637
CH,2514,Ligerz,Bern,BE,Biel/Bienne District,242,Ligerz,740,47.0905,7.1388
CH,2532,Magglingen/Macolin,Bern,BE,Biel/Bienne District,242,Evilard,372,47.142,7.2115
CH,2532,Macolin,Bern,BE,Biel/Bienne District,242,Evilard,372,47.139,7.2141
CH,2533,Evilard,Bern,BE,Biel/Bienne District,242,Evilard,372,47.1509,7.2359
CH,2542,Pieterlen,Bern,BE,Biel/Bienne District,242,Pieterlen,392,47.1739,7.328
CH,2543,Lengnau BE,Bern,BE,Biel/Bienne District,242,Lengnau (BE),387,47.182,7.3659
CH,2552,Orpund,Bern,BE,Biel/Bienne District,242,Orpund,744,47.1417,7.3031
CH,2553,Safnern,Bern,BE,Biel/Bienne District,242,Safnern,746,47.1523,7.322
CH,2554,Meinisberg,Bern,BE,Biel/Bienne District,242,Meinisberg,390,47.1614,7.3527
CH,2555,Brügg BE,Bern,BE,Biel/Bienne District,242,Brügg,733,47.128,7.2781
CH,2556,Schwadernau,Bern,BE,Biel/Bienne District,242,Schwadernau,748,47.1239,7.3173
CH,2556,Scheuren,Bern,BE,Biel/Bienne District,242,Scheuren,747,47.1323,7.3269
CH,2558,Aegerten,Bern,BE,Biel/Bienne District,242,Aegerten,731,47.1172,7.2851
CH,2560,Nidau,Bern,BE,Biel/Bienne District,242,Nidau,743,47.1244,7.2409
CH,2562,Port,Bern,BE,Biel/Bienne District,242,Port,745,47.1135,7.2591
CH,2563,Ipsach,Bern,BE,Biel/Bienne District,242,Ipsach,739,47.1149,7.2314
CH,2564,Bellmund,Bern,BE,Biel/Bienne District,242,Bellmund,732,47.1024,7.2436
CH,2572,Mörigen,Bern,BE,Biel/Bienne District,242,Mörigen,742,47.0843,7.2116
CH,2572,Sutz,Bern,BE,Biel/Bienne District,242,Sutz-Lattrigen,750,47.0992,7.2188
CH,2557,Studen BE,Bern,BE,Seeland District,243,Studen (BE),749,47.1126,7.3029
CH,2565,Jens,Bern,BE,Seeland District,243,Jens,738,47.0981,7.2691
CH,2575,Gerolfingen,Bern,BE,Seeland District,243,Täuffelen,751,47.0759,7.2001
CH,2575,Hagneck,Bern,BE,Seeland District,243,Hagneck,736,47.0532,7.1872
CH,2575,Täuffelen,Bern,BE,Seeland District,243,Täuffelen,751,47.0621,7.1957
CH,2576,Lüscherz,Bern,BE,Seeland District,243,Lüscherz,497,47.0441,7.1615
CH,2577,Finsterhennen,Bern,BE,Seeland District,243,Finsterhennen,493,47.0206,7.1792
CH,2577,Siselen BE,Bern,BE,Seeland District,243,Siselen,499,47.0325,7.196
CH,3035,Frieswil,Bern,BE,Seeland District,243,Seedorf (BE),312,46.9924,7.2934
CH,3036,Detligen,Bern,BE,Seeland District,243,Radelfingen,309,46.994,7.268
CH,3053,Lätti,Bern,BE,Seeland District,243,Rapperswil (BE),310,47.038,7.4314
CH,3054,Schüpfen,Bern,BE,Seeland District,243,Schüpfen,311,47.0358,7.3733
CH,3225,Müntschemier,Bern,BE,Seeland District,243,Müntschemier,498,46.9949,7.1464
CH,3226,Treiten,Bern,BE,Seeland District,243,Treiten,500,47.0062,7.1656
CH,3232,Ins,Bern,BE,Seeland District,243,Ins,496,47.0025,7.1093
CH,3233,Tschugg,Bern,BE,Seeland District,243,Tschugg,501,47.0239,7.0779
CH,3234,Vinelz,Bern,BE,Seeland District,243,Vinelz,502,47.0326,7.1188
CH,3235,Erlach,Bern,BE,Seeland District,243,Erlach,492,47.0468,7.104
CH,3236,Gampelen,Bern,BE,Seeland District,243,Gampelen,495,46.9964,7.0593
CH,3237,Brüttelen,Bern,BE,Seeland District,243,Brüttelen,491,47.024,7.1512
CH,3238,Gals,Bern,BE,Seeland District,243,Gals,494,47.0339,7.0563
CH,3250,Lyss,Bern,BE,Seeland District,243,Lyss,306,47.0763,7.3152
CH,3251,Ruppoldsried,Bern,BE,Seeland District,243,Rapperswil (BE),310,47.0904,7.4271
CH,3251,Wengi b. Büren,Bern,BE,Seeland District,243,Wengi,394,47.0861,7.3954
CH,3252,Worben,Bern,BE,Seeland District,243,Worben,755,47.0991,7.2968
CH,3255,Rapperswil BE,Bern,BE,Seeland District,243,Rapperswil (BE),310,47.0662,7.4111
CH,3256,Dieterswil,Bern,BE,Seeland District,243,Rapperswil (BE),310,47.0503,7.4305
CH,3256,Seewil,Bern,BE,Seeland District,243,Rapperswil (BE),310,47.0463,7.4108
CH,3256,Bangerten b. Dieterswil,Bern,BE,Seeland District,243,Rapperswil (BE),310,47.0563,7.447
CH,3257,Ammerzwil BE,Bern,BE,Seeland District,243,Grossaffoltern,303,47.0736,7.3425
CH,3257,Grossaffoltern,Bern,BE,Seeland District,243,Grossaffoltern,303,47.0711,7.3652
CH,3262,Suberg,Bern,BE,Seeland District,243,Grossaffoltern,303,47.0559,7.3389
CH,3263,Büetigen,Bern,BE,Seeland District,243,Büetigen,382,47.106,7.338
CH,3264,Diessbach b. Büren,Bern,BE,Seeland District,243,Diessbach bei Büren,385,47.1044,7.3639
CH,3266,Wiler b. Seedorf,Bern,BE,Seeland District,243,Seedorf (BE),312,47.0494,7.3209
CH,3267,Seedorf BE,Bern,BE,Seeland District,243,Seedorf (BE),312,47.0265,7.3231
CH,3268,Lobsigen,Bern,BE,Seeland District,243,Seedorf (BE),312,47.0187,7.2998
CH,3270,Aarberg,Bern,BE,Seeland District,243,Aarberg,301,47.0461,7.2829
CH,3271,Radelfingen b. Aarberg,Bern,BE,Seeland District,243,Radelfingen,309,47.0186,7.2729
CH,3272,Epsach,Bern,BE,Seeland District,243,Epsach,735,47.0704,7.2201
CH,3272,Walperswil,Bern,BE,Seeland District,243,Walperswil,754,47.0522,7.2238
CH,3273,Kappelen,Bern,BE,Seeland District,243,Kappelen,305,47.0713,7.2744
CH,3274,Hermrigen,Bern,BE,Seeland District,243,Hermrigen,737,47.0814,7.2408
CH,3274,Merzligen,Bern,BE,Seeland District,243,Merzligen,741,47.0873,7.2537
CH,3274,Bühl b. Aarberg,Bern,BE,Seeland District,243,Bühl,734,47.067,7.2465
CH,3282,Bargen BE,Bern,BE,Seeland District,243,Bargen (BE),302,47.0362,7.2449
CH,3283,Niederried b. Kallnach,Bern,BE,Seeland District,243,Kallnach,304,47.0063,7.2314
CH,3283,Kallnach,Bern,BE,Seeland District,243,Kallnach,304,47.0166,7.2168
CH,3292,Busswil BE,Bern,BE,Seeland District,243,Lyss,306,47.0995,7.3211
CH,3293,Dotzigen,Bern,BE,Seeland District,243,Dotzigen,386,47.1242,7.3479
CH,3294,Meienried,Bern,BE,Seeland District,243,Meienried,389,47.1372,7.3417
CH,3294,Büren an der Aare,Bern,BE,Seeland District,243,Büren an der Aare,383,47.1417,7.3701
CH,3295,Rüti b. Büren,Bern,BE,Seeland District,243,Rüti bei Büren,393,47.1513,7.4113
CH,3296,Arch,Bern,BE,Seeland District,243,Arch,381,47.1656,7.4342
CH,3297,Leuzigen,Bern,BE,Seeland District,243,Leuzigen,388,47.1709,7.4666
CH,3298,Oberwil b. Büren,Bern,BE,Seeland District,243,Oberwil bei Büren,391,47.1307,7.4114
CH,3360,Herzogenbuchsee,Bern,BE,Oberaargau,244,Herzogenbuchsee,979,47.1946,7.7138
CH,3362,Niederönz,Bern,BE,Oberaargau,244,Niederönz,982,47.1861,7.684
CH,3363,Oberönz,Bern,BE,Oberaargau,244,Herzogenbuchsee,979,47.1739,7.6887
CH,3365,Grasswil,Bern,BE,Oberaargau,244,Seeberg,988,47.1408,7.669
CH,3365,Seeberg,Bern,BE,Oberaargau,244,Seeberg,988,47.159,7.6643
CH,3366,Bollodingen,Bern,BE,Oberaargau,244,Bettenhausen,973,47.1659,7.7047
CH,3366,Bettenhausen,Bern,BE,Oberaargau,244,Bettenhausen,973,47.1743,7.7128
CH,3367,Ochlenberg,Bern,BE,Oberaargau,244,Ochlenberg,985,47.1535,7.7421
CH,3367,Thörigen,Bern,BE,Oberaargau,244,Thörigen,989,47.173,7.7307
CH,3368,Bleienbach,Bern,BE,Oberaargau,244,Bleienbach,324,47.1822,7.7569
CH,3372,Wanzwil,Bern,BE,Oberaargau,244,Heimenhausen,977,47.199,7.6916
CH,3373,Heimenhausen,Bern,BE,Oberaargau,244,Heimenhausen,977,47.2137,7.6969
CH,3373,Röthenbach Herzogenbuchsee,Bern,BE,Oberaargau,244,Heimenhausen,977,47.2067,7.6833
CH,3374,Wangenried,Bern,BE,Oberaargau,244,Wangenried,993,47.2177,7.659
CH,3375,Inkwil,Bern,BE,Oberaargau,244,Inkwil,980,47.2035,7.6665
CH,3376,Graben,Bern,BE,Oberaargau,244,Graben,976,47.2183,7.7205
CH,3376,Berken,Bern,BE,Oberaargau,244,Berken,972,47.2256,7.7055
CH,3377,Walliswil b. Wangen,Bern,BE,Oberaargau,244,Walliswil bei Wangen,991,47.2271,7.6835
CH,3380,Walliswil b. Niederbipp,Bern,BE,Oberaargau,244,Walliswil bei Niederbipp,990,47.2362,7.6953
CH,3380,Wangen an der Aare,Bern,BE,Oberaargau,244,Wangen an der Aare,992,47.2315,7.6515
CH,3464,Schmidigen-Mühleweg,Bern,BE,Oberaargau,244,Walterswil (BE),959,47.0939,7.7377
CH,3475,Hermiswil,Bern,BE,Oberaargau,244,Seeberg,988,47.1558,7.6998
CH,3475,Riedtwil,Bern,BE,Oberaargau,244,Seeberg,988,47.1411,7.6927
CH,3476,Oschwand,Bern,BE,Oberaargau,244,Ochlenberg,985,47.137,7.7217
CH,4536,Attiswil,Bern,BE,Oberaargau,244,Attiswil,971,47.2527,7.611
CH,4537,Wiedlisbach,Bern,BE,Oberaargau,244,Wiedlisbach,995,47.2459,7.6517
CH,4538,Oberbipp,Bern,BE,Oberaargau,244,Oberbipp,983,47.254,7.6776
CH,4539,Rumisberg,Bern,BE,Oberaargau,244,Rumisberg,987,47.2716,7.6346
CH,4539,Farnern,Bern,BE,Oberaargau,244,Farnern,975,47.2705,7.6104
CH,4704,Niederbipp,Bern,BE,Oberaargau,244,Niederbipp,981,47.2662,7.7037
CH,4704,Wolfisberg,Bern,BE,Oberaargau,244,Niederbipp,981,47.2771,7.6586
CH,4900,Langenthal,Bern,BE,Oberaargau,244,Langenthal,329,47.2158,7.7946
CH,4901,Langenthal,Bern,BE,Oberaargau,244,Langenthal,329,47.2153,7.7961
CH,4911,Schwarzhäusern,Bern,BE,Oberaargau,244,Schwarzhäusern,341,47.2557,7.7669
CH,4912,Aarwangen,Bern,BE,Oberaargau,244,Aarwangen,321,47.2357,7.7643
CH,4913,Bannwil,Bern,BE,Oberaargau,244,Bannwil,323,47.2385,7.7303
CH,4914,Roggwil BE,Bern,BE,Oberaargau,244,Roggwil (BE),337,47.2366,7.8185
CH,4916,Untersteckholz,Bern,BE,Oberaargau,244,Langenthal,329,47.2069,7.844
CH,4917,Busswil b. Melchnau,Bern,BE,Oberaargau,244,Busswil bei Melchnau,325,47.1876,7.8295
CH,4917,Melchnau,Bern,BE,Oberaargau,244,Melchnau,333,47.1771,7.856
CH,4919,Reisiswil,Bern,BE,Oberaargau,244,Reisiswil,336,47.1613,7.8424
CH,4922,Bützberg,Bern,BE,Oberaargau,244,Thunstetten,342,47.215,7.7442
CH,4922,Thunstetten,Bern,BE,Oberaargau,244,Thunstetten,342,47.1991,7.7478
CH,4923,Wynau,Bern,BE,Oberaargau,244,Wynau,345,47.256,7.8048
CH,4924,Obersteckholz,Bern,BE,Oberaargau,244,Langenthal,329,47.2019,7.8254
CH,4932,Gutenburg,Bern,BE,Oberaargau,244,Madiswil,332,47.1822,7.7998
CH,4932,Lotzwil,Bern,BE,Oberaargau,244,Lotzwil,331,47.1902,7.7922
CH,4933,Rütschelen,Bern,BE,Oberaargau,244,Rütschelen,340,47.1712,7.7709
CH,4934,Madiswil,Bern,BE,Oberaargau,244,Madiswil,332,47.1618,7.8111
CH,4935,Leimiswil,Bern,BE,Oberaargau,244,Madiswil,332,47.1489,7.7657
CH,4936,Kleindietwil,Bern,BE,Oberaargau,244,Madiswil,332,47.1423,7.791
CH,4937,Ursenbach,Bern,BE,Oberaargau,244,Ursenbach,344,47.13,7.7644
CH,4938,Rohrbach,Bern,BE,Oberaargau,244,Rohrbach,338,47.1331,7.811
CH,4938,Rohrbachgraben,Bern,BE,Oberaargau,244,Rohrbachgraben,339,47.113,7.803
CH,4942,Walterswil BE,Bern,BE,Oberaargau,244,Walterswil (BE),959,47.1064,7.7747
CH,4943,Oeschenbach,Bern,BE,Oberaargau,244,Oeschenbach,335,47.1105,7.7463
CH,4944,Auswil,Bern,BE,Oberaargau,244,Auswil,322,47.1358,7.8383
CH,4950,Huttwil,Bern,BE,Oberaargau,244,Huttwil,954,47.1098,7.8546
CH,4952,Eriswil,Bern,BE,Oberaargau,244,Eriswil,953,47.0707,7.8587
CH,4953,Schwarzenbach (Huttwil),Bern,BE,Oberaargau,244,Huttwil,954,47.1023,7.826
CH,4954,Wyssachen,Bern,BE,Oberaargau,244,Wyssachen,960,47.0732,7.8216
CH,4955,Gondiswil,Bern,BE,Oberaargau,244,Gondiswil,326,47.1434,7.8683
CH,3309,Kernenried,Bern,BE,Emmental District,245,Kernenried,411,47.0663,7.5498
CH,3315,Kräiligen,Bern,BE,Emmental District,245,Bätterkinden,533,47.1506,7.5358
CH,3315,Bätterkinden,Bern,BE,Emmental District,245,Bätterkinden,533,47.1283,7.5262
CH,3324,Hindelbank,Bern,BE,Emmental District,245,Hindelbank,409,47.0418,7.5432
CH,3324,Mötschwil,Bern,BE,Emmental District,245,Hindelbank,409,47.0459,7.569
CH,3325,Hettiswil b. Hindelbank,Bern,BE,Emmental District,245,Krauchthal,414,47.0267,7.5569
CH,3326,Krauchthal,Bern,BE,Emmental District,245,Krauchthal,414,47.0041,7.5641
CH,3400,Burgdorf,Bern,BE,Emmental District,245,Burgdorf,404,47.0561,7.6184
CH,3401,Burgdorf,Bern,BE,Emmental District,245,Burgdorf,404,47.059,7.6279
CH,3412,Heimiswil,Bern,BE,Emmental District,245,Heimiswil,407,47.0515,7.6611
CH,3413,Kaltacker,Bern,BE,Emmental District,245,Heimiswil,407,47.0751,7.6744
CH,3414,Oberburg,Bern,BE,Emmental District,245,Oberburg,418,47.0202,7.6085
CH,3415,Rüegsauschachen,Bern,BE,Emmental District,245,Rüegsau,956,47.0225,7.6568
CH,3415,Hasle-Rüegsau,Bern,BE,Emmental District,245,Hasle bei Burgdorf,406,46.9983,7.6431
CH,3415,Schafhausen im Emmental,Bern,BE,Emmental District,245,Hasle bei Burgdorf,406,46.9912,7.6463
CH,3415,Hasle b. Burgdorf,Bern,BE,Emmental District,245,Hasle bei Burgdorf,406,47.0124,7.6442
